country,gender,age_group,year,unemployment_rate
Malta,Male,25+,2018,2.89
Malta,Female,15+,2018,3.5
Malta,Female,15-24,2018,6.78
Malta,Female,25+,2018,2.95
Malta,Male,15+,2017,3.83
Malta,Male,15-24,2017,11.13
Malta,Male,25+,2017,2.93
Malta,Female,15+,2017,4.25
Malta,Female,15-24,2017,9.95
Malta,Female,25+,2017,3.3
Malta,Male,15+,2016,4.37
Malta,Male,15-24,2016,10.15
Malta,Male,25+,2016,3.62
Malta,Female,15+,2016,5.16
Malta,Female,15-24,2016,11.35
Malta,Female,25+,2016,4.1
Malta,Male,15+,2015,5.37
Malta,Male,15-24,2015,13.18
Malta,Male,25+,2015,4.32
Malta,Female,15+,2015,5.39
Malta,Female,15-24,2015,9.84
Malta,Female,25+,2015,4.54
Malta,Male,15+,2014,6.12
Malta,Male,15-24,2014,13.66
Malta,Male,25+,2014,5.07
Malta,Female,15+,2014,5.1
Malta,Female,15-24,2014,9.54
Malta,Female,25+,2014,4.15
Malta,Male,15+,2013,6.09
Malta,Male,15-24,2013,14.72
Malta,Male,25+,2013,4.76
Malta,Female,15+,2013,6.14
Malta,Female,15-24,2013,10.38
Malta,Female,25+,2013,5.2
Myanmar,Male,15+,2020,1.03
Myanmar,Male,15-24,2020,4.09
Myanmar,Male,25+,2020,0.42
Myanmar,Female,15+,2020,2.12
Myanmar,Female,15-24,2020,5.84
Myanmar,Female,25+,2020,1.23
Myanmar,Male,15+,2019,0.36
Myanmar,Male,15-24,2019,1.23
Myanmar,Male,25+,2019,0.18
Myanmar,Female,15+,2019,0.47
Myanmar,Female,15-24,2019,1.39
Myanmar,Female,25+,2019,0.25
Myanmar,Male,15+,2018,0.62
Myanmar,Male,15-24,2018,1.65
Myanmar,Male,25+,2018,0.4
Myanmar,Female,15+,2018,0.95
Myanmar,Female,15-24,2018,2.06
Myanmar,Female,25+,2018,0.68
Myanmar,Male,15+,2017,1.05
Myanmar,Male,15-24,2017,2.89
Myanmar,Male,25+,2017,0.62
Myanmar,Female,15+,2017,1.78
Myanmar,Female,15-24,2017,4.43
Myanmar,Female,25+,2017,1.07
Myanmar,Male,15+,2015,0.67
Myanmar,Male,15-24,2015,1.44
Myanmar,Male,25+,2015,0.46
Myanmar,Female,15+,2015,0.9
Myanmar,Female,15-24,2015,1.76
Myanmar,Female,25+,2015,0.62
Montenegro,Male,15+,2021,17.11
Montenegro,Male,15-24,2021,39.91
Montenegro,Male,25+,2021,14.31
Montenegro,Female,15+,2021,15.84
Montenegro,Female,15-24,2021,32.49
Montenegro,Female,25+,2021,14.21
Montenegro,Male,15+,2020,17.48
Montenegro,Male,15-24,2020,33.58
Montenegro,Male,25+,2020,15.51
Montenegro,Female,15+,2020,18.38
Montenegro,Female,15-24,2020,39.72
Montenegro,Female,25+,2020,16.37
Montenegro,Male,15+,2019,14.68
Montenegro,Male,15-24,2019,25.81
Montenegro,Male,25+,2019,13.22
Montenegro,Female,15+,2019,15.69
Montenegro,Female,15-24,2019,24.27
Montenegro,Female,25+,2019,14.74
Montenegro,Male,15+,2018,15.24
Montenegro,Male,15-24,2018,33.26
Montenegro,Male,25+,2018,13.06
Montenegro,Female,15+,2018,15.12
Montenegro,Female,15-24,2018,23.57
Montenegro,Female,25+,2018,14.28
Montenegro,Male,15+,2017,15.38
Montenegro,Male,15-24,2017,30.66
Montenegro,Male,25+,2017,13.67
Montenegro,Female,15+,2017,16.96
Montenegro,Female,15-24,2017,33.06
Montenegro,Female,25+,2017,15.26
Montenegro,Male,15+,2016,18.25
Montenegro,Male,15-24,2016,36.91
Montenegro,Male,25+,2016,16.05
Montenegro,Female,15+,2016,17.1
Montenegro,Female,15-24,2016,34.64
Montenegro,Female,25+,2016,15.13
Montenegro,Male,15+,2015,17.76
Montenegro,Male,15-24,2015,39.93
Montenegro,Male,25+,2015,15.28
Montenegro,Female,15+,2015,17.31
Montenegro,Female,15-24,2015,34.48
Montenegro,Female,25+,2015,15.56
Montenegro,Male,15+,2014,17.9
Montenegro,Male,15-24,2014,36.04
Montenegro,Male,25+,2014,15.75
Montenegro,Female,15+,2014,18.25
Montenegro,Female,15-24,2014,35.52
Montenegro,Female,25+,2014,16.57
Montenegro,Male,15+,2013,20.11
Montenegro,Male,15-24,2013,43.82
Montenegro,Male,25+,2013,17.91
Montenegro,Female,15+,2013,18.93
Montenegro,Female,15-24,2013,38.83
Montenegro,Female,25+,2013,17.33
Mongolia,Male,15+,2022,6.96
Mongolia,Male,15-24,2022,10.43
Mongolia,Male,25+,2022,6.58
Mongolia,Female,15+,2022,5.35
Mongolia,Female,15-24,2022,13.46
Mongolia,Female,25+,2022,4.66
Mongolia,Male,15+,2021,8.12
Mongolia,Male,15-24,2021,15.83
Mongolia,Male,25+,2021,7.24
Mongolia,Female,15+,2021,7.33
Mongolia,Female,15-24,2021,20.61
Mongolia,Female,25+,2021,6.32
Mongolia,Male,15+,2020,6.84
Mongolia,Male,15-24,2020,15.38
Mongolia,Male,25+,2020,5.73
Mongolia,Female,15+,2020,6.32
Mongolia,Female,15-24,2020,17.35
Mongolia,Female,25+,2020,5.29
Mongolia,Male,15+,2019,10.28
Mongolia,Male,15-24,2019,22.15
Mongolia,Male,25+,2019,8.76
Mongolia,Female,15+,2019,8.11
Mongolia,Female,15-24,2019,22.58
Mongolia,Female,25+,2019,6.82
Mongolia,Male,15+,2018,5.85
Mongolia,Male,15-24,2018,15.82
Mongolia,Male,25+,2018,4.63
Mongolia,Female,15+,2018,4.83
Mongolia,Female,15-24,2018,18.43
Mongolia,Female,25+,2018,3.68
Mongolia,Male,15+,2017,6.98
Mongolia,Male,15-24,2017,14.98
Mongolia,Male,25+,2017,6.08
Mongolia,Female,15+,2017,5.66
Mongolia,Female,15-24,2017,22.59
Mongolia,Female,25+,2017,4.33
Mongolia,Male,15+,2016,8.41
Mongolia,Male,15-24,2016,19.95
Mongolia,Male,25+,2016,6.97
Mongolia,Female,15+,2016,5.9
Mongolia,Female,15-24,2016,22.15
Mongolia,Female,25+,2016,4.53
Mongolia,Male,15+,2015,5.4
Mongolia,Male,15-24,2015,12.21
Mongolia,Male,25+,2015,4.49
Mongolia,Female,15+,2015,4.26
Mongolia,Female,15-24,2015,14.35
Mongolia,Female,25+,2015,3.25
Mongolia,Male,15+,2014,5.15
Mongolia,Male,15-24,2014,11.85
Mongolia,Male,25+,2014,4.18
Mongolia,Female,15+,2014,4.41
Mongolia,Female,15-24,2014,13.03
Mongolia,Female,25+,2014,3.49
Mongolia,Male,15+,2013,4.02
Mongolia,Male,15-24,2013,8.98
Mongolia,Male,25+,2013,3.24
Mongolia,Female,15+,2013,4.46
Mongolia,Female,15-24,2013,13.42
Mongolia,Female,25+,2013,3.31
Mozambique,Male,15+,2015,3.15
Mozambique,Male,15-24,2015,7.71
Mozambique,Male,25+,2015,1.45
Mozambique,Female,15+,2015,3.67
Mozambique,Female,15-24,2015,7.13
Mozambique,Female,25+,2015,2.39
Mauritania,Male,15+,2017,9.66
Mauritania,Male,15-24,2017,18.83
Mauritania,Male,25+,2017,7.86
Mauritania,Female,15+,2017,11.45
Mauritania,Female,15-24,2017,24.94
Mauritania,Female,25+,2017,8.78
Mauritania,Male,15+,2019,7.97
Mauritania,Male,15-24,2019,19.21
Mauritania,Male,25+,2019,5.34
Mauritania,Female,15+,2019,14.85
Mauritania,Female,15-24,2019,29.45
Mauritania,Female,25+,2019,11.59
Montserrat,Male,15+,2020,10.31
Montserrat,Male,15-24,2020,18.94
Montserrat,Male,25+,2020,9.02
Montserrat,Female,15+,2020,6.23
Montserrat,Female,15-24,2020,23.95
Montserrat,Female,25+,2020,4.45
Martinique,Male,15+,2016,17.6
Martinique,Female,15+,2016,17.6
Martinique,Male,15+,2013,22.85
Martinique,Female,15+,2013,22.78
Mauritius,Male,15+,2022,4.9
Mauritius,Male,15-24,2022,19.62
Mauritius,Male,25+,2022,3.21
Mauritius,Female,15+,2022,8.47
Mauritius,Female,15-24,2022,24.04
Mauritius,Female,25+,2022,6.55
Mauritius,Male,15+,2021,7.1
Mauritius,Male,15-24,2021,23.89
Mauritius,Male,25+,2021,5.34
Mauritius,Female,15+,2021,8.64
Mauritius,Female,15-24,2021,25.33
Mauritius,Female,25+,2021,6.36
Mauritius,Male,15+,2020,7.56
Mauritius,Male,15-24,2020,21.72
Mauritius,Male,25+,2020,5.84
Mauritius,Female,15+,2020,10.16
Mauritius,Female,15-24,2020,28.01
Mauritius,Female,25+,2020,7.55
Mauritius,Male,15+,2019,4.1
Mauritius,Male,15-24,2019,16.77
Mauritius,Male,25+,2019,2.38
Mauritius,Female,15+,2019,9.68
Mauritius,Female,15-24,2019,28.44
Mauritius,Female,25+,2019,6.73
Mauritius,Male,15+,2018,4.41
Mauritius,Male,15-24,2018,20.56
Mauritius,Male,25+,2018,2.16
Mauritius,Female,15+,2018,9.51
Mauritius,Female,15-24,2018,27.98
Mauritius,Female,25+,2018,6.23
Mauritius,Male,15+,2017,4.64
Mauritius,Male,15-24,2017,18.61
Mauritius,Male,25+,2017,2.71
Mauritius,Female,15+,2017,10.04
Mauritius,Female,15-24,2017,30.98
Mauritius,Female,25+,2017,6.46
Mauritius,Male,15+,2016,4.52
Mauritius,Male,15-24,2016,17.57
Mauritius,Male,25+,2016,2.64
Mauritius,Female,15+,2016,10.41
Mauritius,Female,15-24,2016,29.7
Mauritius,Female,25+,2016,7.03
Mauritius,Male,15+,2015,5.28
Mauritius,Male,15-24,2015,21.13
Mauritius,Male,25+,2015,2.93
Mauritius,Female,15+,2015,10.68
Mauritius,Female,15-24,2015,31.24
Mauritius,Female,25+,2015,7.11
Mauritius,Male,15+,2014,5.36
Mauritius,Male,15-24,2014,19.44
Mauritius,Male,25+,2014,3.27
Mauritius,Female,15+,2014,10.83
Mauritius,Female,15-24,2014,32.27
Mauritius,Female,25+,2014,7.34
Mauritius,Male,15+,2013,4.93
Mauritius,Male,15-24,2013,17.08
Mauritius,Male,25+,2013,3.15
Mauritius,Female,15+,2013,11.15
Mauritius,Female,15-24,2013,29.54
Mauritius,Female,25+,2013,8.18
Malawi,Male,15+,2013,4.09
Malawi,Male,15-24,2013,6.52
Malawi,Male,25+,2013,3.19
Malawi,Female,15+,2013,5.84
Malawi,Female,15-24,2013,7.08
Malawi,Female,25+,2013,5.33
Malawi,Male,15+,2020,0.76
Malawi,Male,15-24,2020,1.05
Malawi,Male,25+,2020,0.63
Malawi,Female,15+,2020,1.06
Malawi,Female,15-24,2020,1.43
Malawi,Female,25+,2020,0.9
Malawi,Male,15+,2017,2.99
Malawi,Male,15-24,2017,4.09
Malawi,Male,25+,2017,2.56
Malawi,Female,15+,2017,4.09
Malawi,Female,15-24,2017,5.38
Malawi,Female,25+,2017,3.58
Malaysia,Male,15+,2020,4.45
Malaysia,Male,15-24,2020,11.43
Malaysia,Male,25+,2020,3.05
Malaysia,Female,15+,2020,4.68
Malaysia,Female,15-24,2020,12.96
Malaysia,Female,25+,2020,3.03
Malaysia,Male,15+,2019,3.17
Malaysia,Male,15-24,2019,9.58
Malaysia,Male,25+,2019,1.76
Malaysia,Female,15+,2019,3.4
Malaysia,Female,15-24,2019,11.98
Malaysia,Female,25+,2019,1.51
Malaysia,Male,15+,2018,3.09
Malaysia,Male,15-24,2018,9.89
Malaysia,Male,25+,2018,1.65
Malaysia,Female,15+,2018,3.63
Malaysia,Female,15-24,2018,12.52
Malaysia,Female,25+,2018,1.71
Malaysia,Male,15+,2016,3.13
Malaysia,Male,15-24,2016,9.83
Malaysia,Male,25+,2016,1.71
Malaysia,Female,15+,2016,3.92
Malaysia,Female,15-24,2016,11.42
Malaysia,Female,25+,2016,2.25
Malaysia,Male,15+,2015,2.92
Malaysia,Male,15-24,2015,9.91
Malaysia,Male,25+,2015,1.44
Malaysia,Female,15+,2015,3.39
Malaysia,Female,15-24,2015,11.84
Malaysia,Female,25+,2015,1.55
Malaysia,Male,15+,2014,2.67
Malaysia,Male,15-24,2014,8.63
Malaysia,Male,25+,2014,1.36
Malaysia,Female,15+,2014,3.22
Malaysia,Female,15-24,2014,10.91
Malaysia,Female,25+,2014,1.46
Namibia,Male,15+,2018,21.13
Namibia,Male,15-24,2018,37.47
Namibia,Male,25+,2018,17.88
Namibia,Female,15+,2018,18.59
Namibia,Female,15-24,2018,38.54
Namibia,Female,25+,2018,15.26
Namibia,Male,15+,2016,21.78
Namibia,Male,15-24,2016,37.72
Namibia,Male,25+,2016,18.12
Namibia,Female,15+,2016,24.98
Namibia,Female,15-24,2016,52.52
Namibia,Female,25+,2016,18.88
Namibia,Male,15+,2014,16.71
Namibia,Male,15-24,2014,35.56
Namibia,Male,25+,2014,12.46
Namibia,Female,15+,2014,20.38
Namibia,Female,15-24,2014,42.76
Namibia,Female,25+,2014,15.75
Namibia,Male,15+,2013,17.33
Namibia,Male,15-24,2013,36.73
Namibia,Male,25+,2013,13.06
Namibia,Female,15+,2013,20.66
Namibia,Female,15-24,2013,46.23
Namibia,Female,25+,2013,15.4
New Caledonia,Male,15+,2020,14.12
New Caledonia,Male,15-24,2020,44.5
New Caledonia,Male,25+,2020,9.86
New Caledonia,Female,15+,2020,12.92
New Caledonia,Female,15-24,2020,48.24
New Caledonia,Female,25+,2020,8.05
New Caledonia,Male,15+,2019,10.28
New Caledonia,Male,15-24,2019,29.89
New Caledonia,Male,25+,2019,7.88
New Caledonia,Female,15+,2019,11.58
New Caledonia,Female,15-24,2019,35.4
New Caledonia,Female,25+,2019,8.56
New Caledonia,Male,15+,2018,11.61
New Caledonia,Male,15-24,2018,40.15
New Caledonia,Male,25+,2018,7.92
New Caledonia,Female,15+,2018,11.81
New Caledonia,Female,15-24,2018,39.42
New Caledonia,Female,25+,2018,7.89
New Caledonia,Male,15+,2017,10.16
New Caledonia,Male,15-24,2017,33.45
New Caledonia,Male,25+,2017,6.82
New Caledonia,Female,15+,2017,13.5
New Caledonia,Female,15-24,2017,39.1
New Caledonia,Female,25+,2017,9.63
New Caledonia,Male,15+,2014,13.74
New Caledonia,Male,15-24,2014,37.1
New Caledonia,Male,25+,2014,9.82
New Caledonia,Female,15+,2014,15.6
New Caledonia,Female,15-24,2014,39.97
New Caledonia,Female,25+,2014,11.68
Niger,Male,15+,2017,7.76
Niger,Male,15-24,2017,16.1
Niger,Male,25+,2017,6.4
Niger,Female,15+,2017,7.79
Niger,Female,15-24,2017,17.53
Niger,Female,25+,2017,5.54
Niger,Male,15+,2019,0.61
Niger,Male,15-24,2019,0.88
Niger,Male,25+,2019,0.51
Niger,Female,15+,2019,0.47
Niger,Female,15-24,2019,0.87
Niger,Female,25+,2019,0.32
Niger,Male,15+,2014,0.6
Niger,Male,15-24,2014,0.91
Niger,Male,25+,2014,0.5
Niger,Female,15+,2014,0.43
Niger,Female,15-24,2014,0.41
Niger,Female,25+,2014,0.44
Nigeria,Male,15+,2017,7.59
Nigeria,Female,15+,2017,9.15
Nigeria,Male,15+,2016,6.14
Nigeria,Female,15+,2016,8.03
Nigeria,Male,15+,2015,3.62
Nigeria,Female,15+,2015,5.06
Nigeria,Male,15+,2014,3.83
Nigeria,Female,15+,2014,5.35
Nigeria,Male,15+,2019,9.25
Nigeria,Male,15-24,2019,26.75
Nigeria,Male,25+,2019,6.89
Nigeria,Female,15+,2019,12.48
Nigeria,Female,15-24,2019,33.52
Nigeria,Female,25+,2019,9.47
Nigeria,Male,15+,2013,4.03
Nigeria,Male,15-24,2013,9.0
Nigeria,Male,25+,2013,3.13
Nigeria,Female,15+,2013,3.38
Nigeria,Female,15-24,2013,11.49
Nigeria,Female,25+,2013,2.27
Nicaragua,Male,15+,2018,5.2
Nicaragua,Female,15+,2018,5.3
Nicaragua,Male,15+,2017,3.1
Nicaragua,Female,15+,2017,3.4
Nicaragua,Male,15+,2016,3.6
Nicaragua,Female,15+,2016,4.2
Nicaragua,Male,15+,2015,4.2
Nicaragua,Female,15+,2015,5.4
Nicaragua,Male,15+,2013,5.14
Nicaragua,Female,15+,2013,5.45
Nicaragua,Male,15+,2014,3.84
Nicaragua,Male,15-24,2014,6.37
Nicaragua,Male,25+,2014,2.91
Nicaragua,Female,15+,2014,5.61
Nicaragua,Female,15-24,2014,12.95
Nicaragua,Female,25+,2014,3.78
Netherlands,Male,15+,2022,3.27
Netherlands,Male,15-24,2022,7.32
Netherlands,Male,25+,2022,2.44
Netherlands,Female,15+,2022,3.81
Netherlands,Female,15-24,2022,7.96
Netherlands,Female,25+,2022,2.88
Netherlands,Male,15+,2021,3.95
Netherlands,Male,15-24,2021,9.7
Netherlands,Male,25+,2021,2.84
Netherlands,Female,15+,2021,4.5
Netherlands,Female,15-24,2021,8.96
Netherlands,Female,25+,2021,3.49
Netherlands,Male,15+,2020,3.7
Netherlands,Male,15-24,2020,9.2
Netherlands,Male,25+,2020,2.75
Netherlands,Female,15+,2020,3.95
Netherlands,Female,15-24,2020,9.01
Netherlands,Female,25+,2020,2.94
Netherlands,Male,15+,2019,3.4
Netherlands,Male,15-24,2019,7.27
Netherlands,Male,25+,2019,2.71
Netherlands,Female,15+,2019,3.36
Netherlands,Female,15-24,2019,6.19
Netherlands,Female,25+,2019,2.78
Netherlands,Male,15+,2018,3.72
Netherlands,Male,15-24,2018,7.69
Netherlands,Male,25+,2018,3.03
Netherlands,Female,15+,2018,3.96
Netherlands,Female,15-24,2018,6.64
Netherlands,Female,25+,2018,3.41
Netherlands,Male,15+,2017,4.48
Netherlands,Male,15-24,2017,8.96
Netherlands,Male,25+,2017,3.7
Netherlands,Female,15+,2017,5.26
Netherlands,Female,15-24,2017,8.77
Netherlands,Female,25+,2017,4.53
Netherlands,Male,15+,2016,5.57
Netherlands,Male,15-24,2016,11.38
Netherlands,Male,25+,2016,4.57
Netherlands,Female,15+,2016,6.51
Netherlands,Female,15-24,2016,10.25
Netherlands,Female,25+,2016,5.75
Netherlands,Male,15+,2015,6.53
Netherlands,Male,15-24,2015,11.33
Netherlands,Male,25+,2015,5.7
Netherlands,Female,15+,2015,7.27
Netherlands,Female,15-24,2015,11.17
Netherlands,Female,25+,2015,6.48
Netherlands,Male,15+,2014,7.14
Netherlands,Male,15-24,2014,12.38
Netherlands,Male,25+,2014,6.25
Netherlands,Female,15+,2014,7.75
Netherlands,Female,15-24,2014,13.08
Netherlands,Female,25+,2014,6.68
Netherlands,Male,15+,2013,7.19
Netherlands,Male,15-24,2013,13.49
Netherlands,Male,25+,2013,6.1
Netherlands,Female,15+,2013,7.3
Netherlands,Female,15-24,2013,12.86
Netherlands,Female,25+,2013,6.16
Norway,Male,15+,2022,3.37
Norway,Male,15-24,2022,11.2
Norway,Male,25+,2022,2.17
Norway,Female,15+,2022,3.07
Norway,Female,15-24,2022,8.81
Norway,Female,25+,2022,2.08
Norway,Male,15+,2021,4.56
Norway,Male,15-24,2021,13.37
Norway,Male,25+,2021,3.29
Norway,Female,15+,2021,4.15
Norway,Female,15-24,2021,11.83
Norway,Female,25+,2021,2.87
Norway,Male,15+,2020,4.68
Norway,Male,15-24,2020,12.1
Norway,Male,25+,2020,3.64
Norway,Female,15+,2020,4.13
Norway,Female,15-24,2020,10.5
Norway,Female,25+,2020,3.16
Norway,Male,15+,2019,3.95
Norway,Male,15-24,2019,10.39
Norway,Male,25+,2019,3.04
Norway,Female,15+,2019,3.39
Norway,Female,15-24,2019,9.51
Norway,Female,25+,2019,2.45
Norway,Male,15+,2018,4.03
Norway,Male,15-24,2018,10.71
Norway,Male,25+,2018,3.09
Norway,Female,15+,2018,3.54
Norway,Female,15-24,2018,8.62
Norway,Female,25+,2018,2.77
Norway,Male,15+,2017,4.58
Norway,Male,15-24,2017,11.67
Norway,Male,25+,2017,3.58
Norway,Female,15+,2017,3.69
Norway,Female,15-24,2017,9.0
Norway,Female,25+,2017,2.88
Norway,Male,15+,2016,5.36
Norway,Male,15-24,2016,12.98
Norway,Male,25+,2016,4.28
Norway,Female,15+,2016,3.91
Norway,Female,15-24,2016,9.27
Norway,Female,25+,2016,3.07
Norway,Male,15+,2015,4.56
Norway,Male,15-24,2015,11.18
Norway,Male,25+,2015,3.59
Norway,Female,15+,2015,4.0
Norway,Female,15-24,2015,8.59
Norway,Female,25+,2015,3.25
Norway,Male,15+,2014,3.71
Norway,Male,15-24,2014,9.13
Norway,Male,25+,2014,2.94
Norway,Female,15+,2014,3.24
Norway,Female,15-24,2014,6.61
Norway,Female,25+,2014,2.68
Norway,Male,15+,2013,3.59
Norway,Male,15-24,2013,10.73
Norway,Male,25+,2013,2.51
Norway,Female,15+,2013,3.23
Norway,Female,15-24,2013,7.53
Norway,Female,25+,2013,2.49
Nepal,Male,15+,2017,9.79
Nepal,Male,15-24,2017,19.23
Nepal,Male,25+,2017,7.47
Nepal,Female,15+,2017,12.02
Nepal,Female,15-24,2017,22.48
Nepal,Female,25+,2017,9.29
Nepal,Male,15+,2015,3.4
Nepal,Female,15+,2015,2.9
Nauru,Male,15+,2013,10.03
Nauru,Male,15-24,2013,20.91
Nauru,Male,25+,2013,6.05
Nauru,Female,15+,2013,17.95
Nauru,Female,15-24,2013,37.5
Nauru,Female,25+,2013,13.11
Nauru,Male,15+,2021,4.92
Nauru,Male,15-24,2021,10.57
Nauru,Male,25+,2021,3.34
Nauru,Female,15+,2021,5.23
Nauru,Female,15-24,2021,14.45
Nauru,Female,25+,2021,3.35
New Zealand,Male,15+,2022,3.08
New Zealand,Male,15-24,2022,9.61
New Zealand,Male,25+,2022,1.98
New Zealand,Female,15+,2022,3.53
New Zealand,Female,15-24,2022,9.08
New Zealand,Female,25+,2022,2.55
New Zealand,Male,15+,2021,3.68
New Zealand,Male,15-24,2021,10.78
New Zealand,Male,25+,2021,2.5
New Zealand,Female,15+,2021,3.89
New Zealand,Female,15-24,2021,10.16
New Zealand,Female,25+,2021,2.81
New Zealand,Male,15+,2020,4.25
New Zealand,Male,15-24,2020,12.25
New Zealand,Male,25+,2020,2.92
New Zealand,Female,15+,2020,4.98
New Zealand,Female,15-24,2020,12.63
New Zealand,Female,25+,2020,3.68
New Zealand,Male,15+,2019,3.83
New Zealand,Male,15-24,2019,11.11
New Zealand,Male,25+,2019,2.59
New Zealand,Female,15+,2019,4.42
New Zealand,Female,15-24,2019,11.47
New Zealand,Female,25+,2019,3.17
New Zealand,Male,15+,2018,4.19
New Zealand,Male,15-24,2018,12.58
New Zealand,Male,25+,2018,2.72
New Zealand,Female,15+,2018,4.5
New Zealand,Female,15-24,2018,10.99
New Zealand,Female,25+,2018,3.33
New Zealand,Male,15+,2017,4.29
New Zealand,Male,15-24,2017,12.6
New Zealand,Male,25+,2017,2.77
New Zealand,Female,15+,2017,5.24
New Zealand,Female,15-24,2017,13.35
New Zealand,Female,25+,2017,3.79
New Zealand,Male,15+,2016,4.81
New Zealand,Male,15-24,2016,13.32
New Zealand,Male,25+,2016,3.2
New Zealand,Female,15+,2016,5.52
New Zealand,Female,15-24,2016,13.6
New Zealand,Female,25+,2016,4.05
New Zealand,Male,15+,2015,4.98
New Zealand,Male,15-24,2015,13.88
New Zealand,Male,25+,2015,3.27
New Zealand,Female,15+,2015,5.91
New Zealand,Female,15-24,2015,13.82
New Zealand,Female,25+,2015,4.44
New Zealand,Male,15+,2014,4.8
New Zealand,Male,15-24,2014,13.52
New Zealand,Male,25+,2014,3.16
New Zealand,Female,15+,2014,6.13
New Zealand,Female,15-24,2014,14.75
New Zealand,Female,25+,2014,4.56
New Zealand,Male,15+,2013,5.31
New Zealand,Male,15-24,2013,15.0
New Zealand,Male,25+,2013,3.56
New Zealand,Female,15+,2013,6.42
New Zealand,Female,15-24,2013,15.61
New Zealand,Female,25+,2013,4.76
Oman,Male,15+,2021,1.1
Oman,Female,15+,2021,5.6
Oman,Male,15+,2020,1.36
Oman,Male,15-24,2020,12.07
Oman,Male,25+,2020,0.62
Oman,Female,15+,2020,9.68
Oman,Female,15-24,2020,31.63
Oman,Female,25+,2020,8.32
Oman,Male,15+,2018,0.8
Oman,Female,15+,2018,7.1
Oman,Male,15+,2016,1.8
Oman,Female,15+,2016,13.68
Pakistan,Male,15+,2021,5.49
Pakistan,Male,15-24,2021,10.02
Pakistan,Male,25+,2021,3.94
Pakistan,Female,15+,2021,9.16
Pakistan,Female,15-24,2021,14.42
Pakistan,Female,25+,2021,7.16
Pakistan,Male,15+,2019,4.41
Pakistan,Male,15-24,2019,9.8
Pakistan,Male,25+,2019,2.64
Pakistan,Female,15+,2019,6.26
Pakistan,Female,15-24,2019,8.82
Pakistan,Female,25+,2019,5.3
Pakistan,Male,15+,2018,3.96
Pakistan,Male,15-24,2018,8.16
Pakistan,Male,25+,2018,2.53
Pakistan,Female,15+,2018,4.55
Pakistan,Female,15-24,2018,6.78
Pakistan,Female,25+,2018,3.73
Pakistan,Male,15+,2015,2.8
Pakistan,Male,15-24,2015,5.65
Pakistan,Male,25+,2015,1.81
Pakistan,Female,15+,2015,6.11
Pakistan,Female,15-24,2015,9.43
Pakistan,Female,25+,2015,4.75
Pakistan,Male,15+,2014,1.77
Pakistan,Male,15-24,2014,4.03
Pakistan,Male,25+,2014,0.96
Pakistan,Female,15+,2014,2.01
Pakistan,Female,15-24,2014,3.87
Pakistan,Female,25+,2014,1.23
Pakistan,Male,15+,2013,2.82
Pakistan,Male,15-24,2013,6.05
Pakistan,Male,25+,2013,1.59
Pakistan,Female,15+,2013,3.42
Pakistan,Female,15-24,2013,5.4
Pakistan,Female,25+,2013,2.61
Pakistan,Male,15+,2016,2.15
Pakistan,Male,15-24,2016,5.31
Pakistan,Male,25+,2016,1.05
Pakistan,Female,15+,2016,2.71
Pakistan,Female,15-24,2016,4.5
Pakistan,Female,25+,2016,2.06
Panama,Male,15+,2021,10.07
Panama,Male,15-24,2021,19.8
Panama,Male,25+,2021,8.16
Panama,Female,15+,2021,10.63
Panama,Female,15-24,2021,27.08
Panama,Female,25+,2021,8.16
Panama,Male,15+,2020,13.59
Panama,Male,15-24,2020,30.76
Panama,Male,25+,2020,9.98
Panama,Female,15+,2020,24.67
Panama,Female,15-24,2020,51.88
Panama,Female,25+,2020,19.09
Panama,Male,15+,2019,5.24
Panama,Male,15-24,2019,13.57
Panama,Male,25+,2019,3.45
Panama,Female,15+,2019,7.99
Panama,Female,15-24,2019,22.99
Panama,Female,25+,2019,5.5
Panama,Male,15+,2018,4.29
Panama,Male,15-24,2018,10.73
Panama,Male,25+,2018,2.87
Panama,Female,15+,2018,6.75
Panama,Female,15-24,2018,20.01
Panama,Female,25+,2018,4.51
Panama,Male,15+,2017,4.43
Panama,Male,15-24,2017,12.18
Panama,Male,25+,2017,2.84
Panama,Female,15+,2017,6.94
Panama,Female,15-24,2017,19.27
Panama,Female,25+,2017,4.82
Panama,Male,15+,2016,4.11
Panama,Male,15-24,2016,10.35
Panama,Male,25+,2016,2.76
Panama,Female,15+,2016,5.9
Panama,Female,15-24,2016,15.85
Panama,Female,25+,2016,4.24
Panama,Male,15+,2015,3.75
Panama,Male,15-24,2015,9.48
Panama,Male,25+,2015,2.54
Panama,Female,15+,2015,5.35
Panama,Female,15-24,2015,15.77
Panama,Female,25+,2015,3.68
Panama,Male,15+,2014,3.63
Panama,Male,15-24,2014,10.26
Panama,Male,25+,2014,2.24
Panama,Female,15+,2014,5.64
Panama,Female,15-24,2014,13.85
Panama,Female,25+,2014,4.2
Panama,Male,15+,2013,3.02
Panama,Male,15-24,2013,8.33
Panama,Male,25+,2013,1.82
Panama,Female,15+,2013,4.81
Panama,Female,15-24,2013,12.71
Panama,Female,25+,2013,3.32
Panama,Male,15+,2022,7.22
Panama,Male,15-24,2022,16.88
Panama,Male,25+,2022,5.13
Panama,Female,15+,2022,9.83
Panama,Female,15-24,2022,23.31
Panama,Female,25+,2022,7.61
Peru,Male,15+,2022,3.5
